xx,yy,time
251.227,410.318,1
260.357,410.571,1
269.75,409.938,1
279.167,410.167,1
300.25,409.917,1
328.786,410,1
457.9,409.9,1
43.083,410.75,1
221.5,410.5,1
232.75,410.25,1
241.618,410.912,1
288.967,411.367,1
434.433,411.233,1
474.033,411.633,1
310.389,412.167,1
320,411.786,1
351.326,412.804,1
366.286,412.143,1
489.9,412.167,1
24.833,413.633,1
164.967,413.367,1
558.667,413.5,1
155.367,414.167,1
174.071,414.5,1
344.333,414.5,1
400.714,414.143,1
440.786,412.929,1
449,413.5,1
514.633,414.033,1
530.583,413.917,1
7.192,414.962,1
34.286,414.857,1
186.875,415.75,1
196.438,415.75,1
206.033,415.633,1
416.167,415.367,1
425.5,414.929,1
465.917,415.25,1
64.318,416.318,1
303.167,415.167,1
357.633,416.033,1
506.1,415.3,1
552.1,415.7,1
50.714,417.071,1
214.8,416.8,1
335.115,416.885,1
382.346,416.962,1
481.667,417.083,1
496.2,417.1,1
523,417.5,1
567.917,416.583,1
57.7,416.9,1
227.115,417.808,1
236.357,418.429,1
265.115,418.038,1
274.389,418.167,1
373.567,418.233,1
546.318,418.318,1
28.9,418.7,1
160.333,418.667,1
246.367,418.967,1
255.767,418.767,1
283.5,418.929,1
295.935,419.413,1
325.5,418.875,1
392.25,418.5,1
441.885,419.115,1
456.875,419.5,1
146.333,420.5,1
306.192,420.577,1
316.115,419.885,1
407.9,419.9,1
561.3,418.9,1
42,420.786,1
350.033,421.633,1
364.833,421.25,1
473.115,421.115,1
531.5,420.929,1
96.682,422.318,1
414.5,421.786,1
431.786,422,1
554.731,421.885,1
23.5,423,1
57.885,423.423,1
155.786,423.714,1
164.885,422.885,1
182.125,423.5,1
399.088,423.618,1
420.833,423.333,1
489.115,422.885,1
515.115,423.115,1
33.25,424.125,1
191.9,423.9,1
201.9,423.9,1
221.773,424.864,1
341.367,424.033,1
211.25,425.312,1
449,425,1
465,425,1
539.735,425.441,1
563.367,424.967,1
231,426.214,1
269.633,426.033,1
288.864,426.227,1
332.038,425.654,1
380.367,426.033,1
49.115,426.885,1
138.167,427,1
241,427,1
251.214,427,1
260.367,426.967,1
278.808,427.577,1
357.346,427.731,1
389.633,426.833,1
480.8,426.8,1
497.5,427,1
524.115,426.885,1
160.9,427.7,1
312.071,428.5,1
321.885,428.115,1
371.312,428.312,1
412.577,428.192,1
301.917,428.583,1
438.5,428.7,1
548.577,428.808,1
40.038,430.346,1
147.643,430.143,1
427.083,430.417,1
571.864,429.409,1
175.9,430.9,1
186.875,431.75,1
196.735,431.735,1
349.25,430.875,1
472,431,1
532.5,430.929,1
166.367,432.033,1
404,431.786,1
557.346,432.038,1
56.045,433.136,1
65.917,432.583,1
157,433,1
205.9,432.9,1
340.1,432.9,1
489.423,432.731,1
516,432.786,1
581,433,1
30.962,433.654,1
224.929,434.5,1
395.125,434.375,1
91.136,434.591,1
215.167,434.611,1
234.1,435.1,1
246,434.786,1
284.75,435.083,1
363.864,434.409,1
385.367,434.967,1
446,434.833,1
540.962,434.654,1
47.269,436.423,1
259.083,436.417,1
300.9,435.3,1
307.233,436.7,1
331.3,435.6,1
376,435.917,1
463.5,435.5,1
501.417,436.333,1
525.083,436.417,1
125,437,1
316.333,436.917,1
355.676,437.794,1
419.808,436.962,1
565.917,436.583,1
410.682,438.318,1
433.714,438,1
549.633,438.033,1
171.875,439.625,1
181.367,438.967,1
191.062,439.25,1
346.559,439.676,1
369.5,438,1
38,439.786,1
162.5,440.5,1
322.625,439.625,1
533.885,440.115,1
200.071,440.643,1
210.033,441.633,1
337.312,442,1
402.278,440.944,1
574.8,440.8,1
219.429,442.357,1
299.786,442,1
390.167,442.583,1
558.115,441.885,1
29.286,442.857,1
54.318,442.682,1
153.286,442.857,1
228.714,443.071,1
290.192,443.423,1
381.088,443.618,1
328,444,1
362.033,444.367,1
541.885,443.885,1
371.667,444.417,1
45.167,446.233,1
318.731,445.885,1
352.929,446.5,1
416.731,445.885,1
525.885,446.115,1
566.955,445.864,1
176.688,447.625,1
185.688,446.812,1
167.441,448.5,1
195.167,448.233,1
309.633,448.033,1
343.667,448.778,1
407.786,448,1
550.857,447.786,1
36.038,449.346,1
204.5,449.147,1
235.9,448.9,1
213.786,450,1
334.033,450.633,1
387.324,450.618,1
397.278,449.833,1
534.25,449.917,1
158.367,450.967,1
223.214,451,1
300.571,451.214,1
576.8,450.8,1
586.417,451.083,1
377.658,452.447,1
559.227,451.682,1
27.167,452.333,1
244.8,452.8,1
291.333,452.583,1
325.192,452.962,1
368.115,452.885,1
543,453.214,1
149,454,1
42.357,455.857,1
189.125,455.375,1
315.938,455.062,1
349.714,455.714,1
358.667,454.333,1
568.5,455.5,1
198.2,456.2,1
403.115,456.269,1
413.5,455.5,1
526.682,455.591,1
582.214,455.929,1
175.618,456.912,1
229.417,457.417,1
306.875,457.75,1
340.967,457.367,1
166.5,458,1
208.7,456.9,1
217.688,458.188,1
393.5,458,1
551.136,457.409,1
594.5,457.7,1
33.5,458.875,1
331.556,459.778,1
384.033,459.633,1
157.265,460.559,1
297.786,460,1
535.885,459.885,1
24.143,461.571,1
365.083,461.25,1
560.167,461.25,1
577.136,460.591,1
49.786,462,1
322.286,461.929,1
374.318,461.682,1
586.318,462.682,1
181.853,464.029,1
190.8,464.4,1
313.5,464.125,1
346.7,464.433,1
356,463.3,1
409.25,463.917,1
16.1,465.1,1
40.417,465.083,1
399.5,464.929,1
568.8,464.8,1
171.833,465.833,1
212,466,1
337.9,466.1,1
221.5,466.929,1
304.115,466.885,1
390.167,466.75,1
31,467.786,1
329.071,468.714,1
381.654,468.038,1
7.136,468.591,1
163,468.786,1
284.115,469.885,1
22.429,471.714,1
47.654,470.962,1
154.033,471.367,1
320.029,471.147,1
360.9,470.7,1
633.083,471.25,1
178.029,472.853,1
187.441,472.735,1
196.633,472.033,1
343.083,472.417,1
351.556,472.778,1
574.3,472,1
206.143,473.714,1
310.967,473.633,1
38.682,474.318,1
396.5,474,1
563.7,473.6,1
13.917,475.25,1
169.265,475.559,1
215.75,474.875,1
336.269,475.115,1
376.577,476.192,1
386.7,474.7,1
582.682,476.045,1
55.333,476.583,1
302.1,477.233,1
29.9,477.9,1
160.269,478.269,1
182.667,477.333,1
328,478,1
359,478.7,1
368,478.7,1
46.3,478.9,1
187.5,479,1
308.5,479,1
319,479,1
344,479,1
403.5,479,1
107.25,1.938,2
362.115,1.885,2
632.3,0.9,2
117.577,2.808,2
127.346,4.038,2
353.286,4.286,2
389.25,4.125,2
431.9,3.7,2
136.333,5.417,2
326.3,4.5,2
379,5.5,2
399.5,5.5,2
420.808,5.577,2
146.115,6.115,2
444,6,2
370.033,7.633,2
410.045,6.5,2
28.8,8.4,2
631.115,9.115,2
316.5,9.7,2
360.382,10.971,2
112.038,10.654,2
15.5,11.5,2
122,11.786,2
333.5,11.5,2
131.286,13.071,2
350.875,13.75,2
385.367,12.967,2
140.5,14.333,2
376.333,14.5,2
151,15,2
324.318,14.955,2
394.731,15.269,2
341.786,16,2
556.955,15.864,2
598.591,15.864,2
638.5,15.7,2
624.5,17.5,2
366.833,17.667,2
358.033,19.633,2
389.333,18.667,2
25.917,19.75,2
566,19.786,2
332.417,20.833,2
15.5,21.5,2
383.633,22.033,2
481.5,21.5,2
135.333,22.583,2
145.367,22.967,2
156.423,23.269,2
349.286,22.857,2
539.409,23.136,2
374.115,23.885,2
392.8,24.8,2
340.115,25.885,2
365.367,26.167,2
598,26,2
609.5,26,2
34.611,27.167,2
167,27,2
577.038,27.423,2
588.071,27.5,2
159.7,28.1,2
356.188,29.312,2
556.808,28.5,2
24.682,30.318,2
140.318,30.682,2
150.885,31.115,2
381.75,31.083,2
548.833,31.25,2
347.5,32.125,2
372.571,33.214,2
614.967,33.633,2
31.167,33.278,2
604,33.786,2
49.115,35.115,2
160.8,34.8,2
337.938,35.5,2
363.441,35.735,2
594.071,35.5,2
539.5,35.5,2
583.583,36.333,2
37.333,36.583,2
172.591,37.136,2
573.115,37.115,2
354.5,38.333,2
43.214,38.5,2
18.8,40.2,2
28.038,39.654,2
66,40,2
633.367,40.167,2
609.115,41.115,2
55.773,42.318,2
154,41.786,2
345.4,41.9,2
371.269,42.731,2
599.917,43.25,2
46.318,44.318,2
165.083,44.417,2
361.786,45,2
578.929,45.5,2
37.269,46.423,2
589.591,46.409,2
625.75,45.917,2
27.46,48.1,2
352.643,47.857,2
512.833,46.611,2
568.955,46.864,2
616,47.786,2
62.5,49.5,2
18.045,50.136,2
173.286,50.286,2
606.5,50.333,2
52.967,51.367,2
158.167,51.25,2
343,51,2
368.875,51.5,2
165.864,51.591,2
183.5,53,2
396.167,52.389,2
597.286,53.071,2
632.375,52.375,2
43.857,53.643,2
359.885,54.115,2
583.286,55.071,2
621.833,54.667,2
34.5,56.071,2
573.25,56.167,2
350.5,56.929,2
613.115,57.115,2
25.5,57.5,2
166.136,58.591,2
15.7,59.6,2
340.885,60.115,2
604,59.786,2
5.833,60.389,2
50.038,60.654,2
176.167,60.75,2
366.286,61.286,2
186.318,62.318,2
629.375,61.375,2
40.885,63.115,2
595.286,62.857,2
357.633,64.033,2
619.885,64.115,2
31.767,65.033,2
22.333,66.5,2
348.423,65.962,2
611,66.167,2
56.033,67.633,2
636,68,2
12.167,68.389,2
328.25,68.833,2
338.577,69.654,2
601.929,69.286,2
47.167,70.233,2
626.682,70.318,2
37.929,72.286,2
592.786,72,2
617.633,72.967,2
28.786,74,2
355.633,74.033,2
19.083,75.25,2
62.8,74.8,2
346.125,75.25,2
608.833,75.633,2
184.682,75.773,2
53.9,77.1,2
340.2,77.8,2
633.654,76.962,2
198.409,77.864,2
334,77.786,2
44.808,79.577,2
599.367,78.967,2
624.033,79.633,2
35.5,81.714,2
69.577,81.038,2
78.944,82.278,2
615.367,82.167,2
352.233,83.167,2
362.038,83.346,2
23.3,83.4,2
60.115,84.115,2
343,84.214,2
371.786,85,2
606.682,84.682,2
51.269,86.423,2
314.5,86.333,2
324.115,85.885,2
631.367,86.167,2
334.033,87.367,2
88,88,2
594.5,88,2
41.833,88.767,2
622.269,88.885,2
613.115,91.115,2
26.182,92.773,2
348.1,91.9,2
357.5,91.938,2
586,91.786,2
366.967,93.367,2
638.071,93.214,2
56.9,94.1,2
604.318,94.045,2
35,95.214,2
67.875,94.25,2
319,95.214,2
328.857,95.286,2
339.367,94.967,2
376.731,95.269,2
628.967,95.367,2
44.967,97.633,2
577.917,97.25,2
595.286,97.071,2
86.409,97.864,2
345.357,97.786,2
619.885,97.885,2
18.864,98.955,2
351.9,100.5,2
610.9,99.7,2
76.4,100.8,2
361.367,100.967,2
587,101.214,2
370.962,102.346,2
635.75,102.167,2
28.136,102.409,2
55.214,103,2
333.559,103.265,2
342.967,103.633,2
480.929,103.5,2
38,103.5,2
323,104,2
601.115,104.269,2
626.1,103.7,2
380.417,105.083,2
490.115,105.885,2
47.192,106.962,2
349,106.167,2
579.688,107.188,2
32,108.1,2
83.864,107.409,2
586.333,107.833,2
618,107.786,2
355.367,108.967,2
364.833,109.633,2
473.083,108.75,2
592.962,108.654,2
20.038,109.654,2
73.136,109.409,2
463.633,110.033,2
38.417,111.083,2
54.8,112.4,2
326.5,112.071,2
336.9,112.1,2
346.5,112.071,2
373.885,112.115,2
316.967,113.367,2
600.429,113.786,2
29.417,114.333,2
64.375,113.625,2
468.643,114.071,2
483.818,114.455,2
495.786,114,2
506.682,114.318,2
614.8,114.4,2
624.5,113.786,2
384,114.786,2
585.423,114.731,2
352,115.5,2
638.7,116,2
46.167,116.75,2
357.312,118.188,2
473.5,118.125,2
608.868,118.395,2
464.143,119.643,2
593.25,119.5,2
331.038,120.577,2
339.346,120.038,2
366.682,120.318,2
577.885,119.885,2
632.611,120.389,2
37.115,121.115,2
348.929,121.5,2
54.045,122.136,2
320.75,121.917,2
376,121.786,2
454,121.786,2
490.833,121.611,2
500.773,122.591,2
551.25,123.083,2
481,124.5,2
569.115,123.731,2
601.786,124,2
354.625,124.625,2
443.885,124.731,2
585.367,124.967,2
312,126,2
326.8,126.2,2
45.5,126.5,2
255.5,126.5,2
470.857,127.286,2
527.3,126.5,2
360,127.786,2
433.917,128.25,2
461.286,128.286,2
560.115,127.885,2
609.786,128,2
625.5,127,2
341.9,128.9,2
577.324,129.5,2
593.667,129.222,2
332.5,130.5,2
541.654,130.038,2
633.885,129.885,2
351.367,130.967,2
451.367,130.967,2
508.167,130.389,2
54.136,132.045,2
322.583,131.917,2
408.038,131.654,2
424.962,132.346,2
497.227,131.773,2
486.929,132.357,2
552.045,133.136,2
569.071,133.714,2
602.125,133.5,2
441.5,134.125,2
477.367,133.967,2
585.5,134.125,2
207.115,135.115,2
339.125,134.75,2
626.714,135.714,2
219.917,136.25,2
467.382,136.029,2
416.167,136.75,2
458.125,137.5,2
533.667,136.417,2
560.423,137.269,2
610.071,137.5,2
45.864,137.409,2
358.318,138.318,2
432.786,138,2
594.071,138.5,2
345.333,138.583,2
577.367,138.967,2
635.357,139.071,2
335.5,140.125,2
449.25,140.125,2
491.885,139.885,2
407.5,141,2
482.033,141.633,2
424.25,142.167,2
569.038,142.577,2
213,143,2
440.735,143.794,2
473.286,143.071,2
551.167,142.75,2
602.429,142.714,2
618.75,142.5,2
586.389,144.167,2
463,145.214,2
627.944,145.833,2
38.955,146.5,2
191.786,146,2
415.633,146.033,2
455.417,146.333,2
610.857,146.714,2
201.367,146.967,2
498.167,147.25,2
560.167,146.75,2
49,147.5,2
432,147.786,2
577.286,148.143,2
594.682,148.318,2
448.167,149.367,2
488.571,149.214,2
637.5,149.1,2
230.115,149.885,2
479.233,150.7,2
196.5,150.786,2
219.286,150.857,2
618.833,150.611,2
209.786,152,2
423.1,152.1,2
469.9,151.9,2
568.5,152.071,2
603.1,152.1,2
439.667,153.667,2
456.033,153.633,2
584.9,153.9,2
413.115,155.115,2
590.9,154.3,2
42.583,155.917,2
182.5,156.5,2
192,155.786,2
201.633,156.033,2
246.25,155.917,2
611.5,156.125,2
630.357,156.071,2
52.5,157.5,2
173,157,2
431.318,158.364,2
493.567,157.1,2
560.192,157.423,2
576.033,157.633,2
225.367,158.167,2
236.833,158.417,2
484.184,159.079,2
595.9,157.9,2
447.75,158.875,2
215.786,160,2
475,160,2
356.125,161.5,2
420.214,161,2
621,160.5,2
638,160.5,2
604.389,162.167,2
206.967,163.633,2
439.167,163.167,2
583.75,162.833,2
36,164,2
188,164.214,2
455.633,164.033,2
46.5,165.5,2
178.625,165.125,2
197.763,165.132,2
340.583,165.333,2
411.367,164.967,2
613.875,164.5,2
629.405,165.69,2
140.038,165.654,2
159.5,165.833,2
169.367,166.167,2
231.1,165.9,2
242.318,166.318,2
489.346,166.038,2
592.2,166.2,2
57,167,2
222,166.3,2
427.367,166.967,2
463.3,166.1,2
252,167.786,2
447.25,168.125,2
469.875,168.375,2
148.269,169.577,2
318.3,169.3,2
349.5,168.929,2
480.038,168.654,2
191.5,169.5,2
212.773,170.591,2
441.1,169.7,2
226.9,170.7,2
359,171.214,2
418.833,171.633,2
621.115,170.885,2
637.808,170.5,2
204.033,172.633,2
435.5,172.125,2
461.147,172.029,2
31.583,172.667,2
134.333,173.417,2
184.214,173,2
306.038,172.654,2
333.367,172.967,2
41.318,173.682,2
122.682,174.318,2
175.167,174.233,2
235.9,173.9,2
287.346,173.962,2
566.9,173.7,2
598.9,173.9,2
51,174.7,2
156,174.786,2
165.286,174.857,2
193.667,175.222,2
342.033,175.633,2
588.929,175.5,2
629.875,175.688,2
61.786,176,2
452.633,176.033,2
228.115,176.885,2
297.115,177.115,2
443.367,176.967,2
474.643,177.357,2
143.731,177.577,2
219.885,178.115,2
318.136,178.045,2
325.633,178.033,2
186.5,178.5,2
210.125,179.5,2
244.115,178.885,2
351.115,178.885,2
430.125,179.25,2
436.5,178.5,2
615.136,178.591,2
465,179.375,2
638.591,180.136,2
200.812,181.312,2
360.167,180.75,2
36.038,181.654,2
170.5,182.853,2
180.115,182.115,2
306.192,182.577,2
335.633,182.033,2
595.577,182.269,2
605.818,182.636,2
45.714,182.714,2
151.367,182.967,2
160.808,182.962,2
234.714,183.071,2
623.5,182.875,2
55.136,183.409,2
124.136,184.045,2
189.5,183.7,2
288.786,184,2
369.5,184.333,2
437.94,185.62,2
457.633,184.033,2
225.618,184.912,2
344.967,185.367,2
448.115,184.885,2
133.633,186.033,2
632.357,186.571,2
142.962,187.192,2
216.423,186.808,2
297.633,186.967,2
463.5,186,2
470.115,186.885,2
615.5,187.147,2
206.75,188.125,2
328.367,188.033,2
353.786,188,2
19,188.7,2
313,189.214,2
29.864,189.5,2
149.5,189,2
240.571,190.357,2
588.962,189.654,2
39.654,190.962,2
155.633,191.033,2
165.367,190.967,2
174.633,190.967,2
184.029,191.147,2
337.222,191.556,2
362.857,191.286,2
599.071,191.286,2
49.9,192.2,2
60,192,2
194.045,192.136,2
231.125,192.375,2
625,192,2
304.265,193.5,2
442.833,192.611,2
453,193,2
462.4,192.8,2
608.367,192.967,2
128.318,194.045,2
221.633,194.033,2
321.25,193.938,2
431.591,193.773,2
137.5,194.929,2
147.357,195.429,2
347,195,2
372.318,194.955,2
634.033,195.633,2
294.5,196,2
211.618,196.912,2
330.033,197.633,2
617,196.786,2
154,197.5,2
201.167,198.233,2
285,198,2
356.115,197.885,2
25,198.7,2
34.682,199.227,2
160.071,199.5,2
169.618,199.088,2
178.967,199.367,2
188.423,199.269,2
237.5,199.794,2
313.286,198.857,2
44.833,200.611,2
228.125,201.5,2
246.967,201.367,2
259.917,200.583,2
339.367,200.967,2
448.071,201.5,2
626.633,200.967,2
55.136,201.409,2
290.5,202,2
365.633,202.033,2
438,201.5,2
609.633,202.033,2
133.115,203.115,2
142.033,203.633,2
219.286,203.071,2
305.333,202.583,2
322.875,203.5,2
151.9,203.9,2
348.192,204.423,2
296.714,205.714,2
618.625,205.875,2
635.367,204.967,2
158.667,205.667,2
165,207.214,2
174.643,207.5,2
184.125,207.5,2
194.029,207.147,2
203.429,206.857,2
224.2,207.3,2
267,207,2
331.367,206.967,2
253.633,208.033,2
260.667,207.5,2
287.286,207.929,2
314,208.5,2
358,207.786,2
496.5,207.7,2
244.682,210.045,2
340.423,210.192,2
601.885,210.115,2
627.633,210.033,2
610.967,211.367,2
146.682,212.318,2
156.9,211.9,2
228.115,212.115,2
304.045,212.136,2
367.423,211.962,2
135.5,212.591,2
219.192,212.962,2
324.088,213.382,2
209.367,214.167,2
261.367,214.167,2
350.25,213.917,2
635.962,214.423,2
199,215.5,2
294.423,215.346,2
619.633,214.967,2
170.75,216.167,2
180,215.786,2
606.1,215.7,2
252.167,217.367,2
360.071,216.643,2
243.071,218.714,2
224.7,220.7,2
233.9,219.9,2
601.5,220.125,2
610.7,220.7,2
628,219.786,2
214.938,221.75,2
268.423,221.269,2
591.1,222.1,2
205.429,222.857,2
185.5,224.125,2
258.577,224.192,2
636.115,223.885,2
166,224.786,2
175.917,224.583,2
619.618,224.912,2
249.083,226.417,2
430.6,226.2,2
604.328,226.879,2
230,228.214,2
239.633,228.033,2
220.667,229.417,2
628.188,229.312,2
181.773,229.773,2
422.5,229.7,2
597.125,229.938,2
611.25,230.125,2
210.75,230.5,2
373.833,231.167,2
428.875,232.875,2
588.5,232.929,2
636.286,233.286,2
176.808,234.577,2
187.75,233.917,2
255.214,234.143,2
533.25,233.917,2
620.3,234.7,2
121.69,235.405,2
245.5,235.409,2
603.9,236.1,2
235.667,236.417,2
612.033,239.633,2
628.714,238.857,2
518,240,2
595.5,240.125,2
527.5,242,2
586.333,242.5,2
537.115,242.885,2
637.1,243.233,2
186.045,244.136,2
620.367,244.033,2
242.929,245.5,2
603.857,245.571,2
76.038,247.654,2
512.667,248.5,2
628.833,248.233,2
65.423,249.038,2
595.587,249.848,2
612.367,248.967,2
522,249.786,2
531.571,250.643,2
541,251.786,2
586.5,252.071,2
620.286,253.286,2
636.857,252.929,2
567,254.214,2
468.7,254.5,2
603.333,254.583,2
81,256.214,2
91.5,255.5,2
494,255.786,2
505.917,256.25,2
577.25,256.167,2
516.071,257.5,2
628.929,257.5,2
70.136,258.045,2
477.577,258.269,2
525.5,258.125,2
611.885,258.115,2
534.967,259.367,2
594.929,259.5,2
571.409,259.864,2
545.333,260.583,2
461.5,262.071,2
486.136,262.045,2
554.75,262.167,2
620.192,262.423,2
636.714,262.5,2
98.4,262.8,2
492.5,263,2
603.5,263.5,2
87.714,264.143,2
499.269,263.885,2
565.423,263.962,2
470.577,265.038,2
510.5,264.929,2
586.955,264.864,2
78.389,266.167,2
519.633,266.033,2
574.962,265.654,2
529.367,266.967,2
538.967,267.633,2
628.214,267,2
68.5,268.045,2
454.682,268.318,2
612.5,268.071,2
479.367,268.967,2
549.115,269.115,2
595.864,268.409,2
398.962,269.654,2
486,269.5,2
491.786,270,2
416,271,2
558.864,270.955,2
94.115,271.885,2
105.3,271.4,2
463.083,272.417,2
504,271.786,2
620.5,272.5,2
636.25,271.917,2
568.2,273.1,2
604.429,273.071,2
84.9,273.9,2
249.773,274.318,2
513.5,273.938,2
524.038,274.346,2
42.269,275.115,2
75.4,275.3,2
406.929,275.5,2
448.214,275,2
472.417,274.833,2
532.929,275.5,2
6,275.786,2
542.5,276.333,2
65.083,277.25,2
424.038,277.346,2
484.5,276.929,2
628.857,277.286,2
52.833,277.75,2
118.056,277.5,2
268.045,278.136,2
509.833,279.25,2
552.318,278.045,2
596.115,277.885,2
612.857,277.786,2
139.083,279.25,2
258.5,278.667,2
440.033,279.367,2
456.833,279.633,2
494.286,279.286,2
100,279.786,2
241.346,280.423,2
398,279.786,2
604.278,280.093,2
415,281.214,2
561.667,280.417,2
90.25,281.917,2
465.714,282.143,2
503.5,282,2
518.214,282,2
110,283,2
476.643,283.429,2
527.633,282.967,2
250.423,284.192,2
264.333,283.5,2
388.962,283.654,2
431.1,283.9,2
448.167,284.25,2
536.885,284.115,2
8.038,285.346,2
79.591,285.409,2
131.115,285.115,2
147.7,284.5,2
406.214,285,2
546.5,285.5,2
619.115,285.115,2
608.75,286.167,2
337.654,286.962,2
422.786,287,2
510.875,287.5,2
599.333,286.583,2
50.318,288.318,2
259.633,288.033,2
269.286,288.286,2
397.115,289.115,2
439.115,288.885,2
456.033,289.633,2
496.955,288.864,2
503.833,288.333,2
16.75,290.167,2
140.038,289.654,2
242,290.214,2
1,291,2
117.136,290.591,2
253,290.167,2
414,290.786,2
521.577,290.654,2
531.5,292.071,2
107.286,292.857,2
388.071,293.5,2
430.367,292.967,2
